p_val,auc,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.8123059874219365e-7,0.4852974110464271,-0.2624969486080169,0.121,0.14,0.009431911820615691,Mono,MIB1
2.819561533426017e-7,0.47899332537475214,-0.3627213543359562,0.411,0.363,0.009456245470804175,Mono,ARPP19
2.9084069104378646e-7,0.4823610864478877,-0.31611828501489553,0.212,0.22,0.009754215096226511,Mono,MCUB
2.951318035448761e-7,0.48326773322897987,-0.31014474524739966,0.179,0.192,0.009898130427288055,Mono,USP48
3.5107069982064864e-7,0.482020064319067,-0.33972913004854643,0.232,0.235,0.011774209130584913,Mono,COPS2
4.0416095314792584e-7,0.4829289666028586,-0.318022604356325,0.2,0.208,0.013554750046675137,Mono,PPP1CC
4.114992545898442e-7,0.47874478388000025,-0.32563884621369454,0.431,0.397,0.013800862000434195,Mono,YWHAH
5.140698228907467e-7,0.4845858752956201,-0.27397229470297146,0.151,0.166,0.017240873720109864,Mono,CCDC28A
5.667655027905384e-7,0.4830830130836253,-0.3295502945400227,0.203,0.211,0.019008181432589078,Mono,UBR2
6.618593277538417e-7,0.47920740807956197,-0.3902985873481182,0.431,0.392,0.022197438134208342,Mono,UQCRQ
6.650549767371848e-7,0.4803486974688754,-0.3235473530347115,0.338,0.325,0.022304613809811705,Mono,GTF2I
7.003998518640961e-7,0.485379342558739,-0.2689916464731759,0.134,0.15,0.023490010231818056,Mono,PHF12
7.920216527147051e-7,0.47871987539417565,-0.4075406543430795,0.484,0.439,0.02656282218874578,Mono,ZNF292
1.1070778803618167e-6,0.47995618223017084,-0.3842839160694179,0.418,0.37,0.03712917795157461,Mono,YPEL5
1.1251920356504498e-6,0.4822505165817015,-0.30250054784422153,0.253,0.257,0.037736690491644784,Mono,NARS
1.1498352937633234e-6,0.4847183948701476,-0.2761848478555506,0.163,0.175,0.03856317608223434,Mono,ABT1
1.2702282891815877e-6,0.47880128028763164,-0.43896213687997854,0.547,0.467,0.042600916362572086,Mono,PPP1R14B
1.483828972917074e-6,0.47795857792902396,-0.27048323198788404,0.713,0.586,0.04976465609369283,Mono,TBCA
1.542457922582221e-6,0.518160449573295,-0.27963540672756804,0.373,0.282,0.05173095380756253,Mono,MALT1
1.699130895947955e-6,0.4866126529418161,-0.253922526539091,0.112,0.133,0.056985451988302516,Mono,ATP1B1
1.795587003914909e-6,0.47978774540775676,-0.33873589059205267,0.468,0.409,0.06022039693729822,Mono,PDCD6
1.8545948617910384e-6,0.4853616468256078,-0.2714843322605027,0.151,0.166,0.062199402474747846,Mono,PMPCB
1.888003923654823e-6,0.4829154628897779,-0.2690041213292618,0.238,0.246,0.06331987559153546,Mono,CBX6
2.2431164280909866e-6,0.47999410129949555,-0.3600108575380848,0.47,0.408,0.0752296387653155,Mono,ACTN4
2.2607280677521687e-6,0.4840103445156798,-0.30722514166878545,0.204,0.21,0.07582029793627224,Mono,VPS36
2.638974470595195e-6,0.48157291049028494,-0.37221943728524387,0.334,0.318,0.08850592579482164,Mono,JMJD1C
2.709762011708778e-6,0.4841830110335793,-0.27967999288446305,0.2,0.209,0.090879998348689,Mono,REEP3
2.882023089312913e-6,0.4803356559077954,-0.3565427182788997,0.442,0.399,0.09665729036937648,Mono,IL10RA
2.8845056100370216e-6,0.48665703376683284,-0.26014697229765515,0.123,0.139,0.09674054914942162,Mono,C1orf131
3.3738438687620837e-6,0.478558803700658,-0.26588735998949664,0.73,0.617,0.11315197567054276,Mono,DDX17
3.409222668319277e-6,0.4794586379258981,-0.31814209686765293,0.579,0.489,0.11433850985009192,Mono,SF3B6
3.4756058030350072e-6,0.48253918157733255,-0.3399194371662797,0.292,0.281,0.11656486742218808,Mono,COPS6
4.574185957583962e-6,0.48223647871467784,-0.33149570181928556,0.325,0.306,0.15340904864545094,Mono,PGP
4.602230520068649e-6,0.4802973575724266,-0.3834956219736161,0.492,0.435,0.15434960718206234,Mono,HNRNPH1
4.799597731023472e-6,0.4846150402683504,-0.29832644022942534,0.201,0.208,0.1609689087030652,Mono,SRPK1
5.485036297988309e-6,0.4862024528539948,-0.2708241156288628,0.149,0.161,0.18395714736193192,Mono,EXOSC1
5.880547625504477e-6,0.48651147430568914,-0.2521671144592612,0.139,0.154,0.19722180626416916,Mono,SIKE1
6.040794712954429e-6,0.4857148163518547,-0.29647807140821847,0.167,0.177,0.20259617308306566,Mono,CCDC91
6.364957614414446e-6,0.48156902238540883,-0.32523119878322737,0.396,0.361,0.2134679484722317,Mono,SIVA1
7.093478116414628e-6,0.48147254815524637,-0.3572421870457344,0.417,0.374,0.2379010690683138,Mono,UPF2
7.3091839360232845e-6,0.5145816767619055,-0.4102359043456495,0.234,0.189,0.2451354108463489,Mono,HSPB1
7.417931190054851e-6,0.48200708387591473,-0.3242688653401955,0.373,0.341,0.2487825762520596,Mono,CWC15
7.541692181372146e-6,0.4796945464287302,-0.345205123845441,0.673,0.553,0.25293327237885904,Mono,SRSF3
7.66336478156113e-6,0.48268157965087677,-0.33959960852754756,0.327,0.305,0.2570139280439972,Mono,TMEM14B
9.351029814066603e-6,0.48334108060277003,-0.30118338441992254,0.287,0.28,0.3136148379041657,Mono,NUDT5
1.0147408534314232e-5,0.4853854836546189,-0.2962849980762683,0.193,0.199,0.3403237874238307,Mono,ATXN3
1.086324769153127e-5,0.48474927365654746,-0.3128425520854586,0.223,0.224,0.36433160107857576,Mono,SMARCC2
1.3018963002197999e-5,0.48529275938607147,-0.31664213423290954,0.206,0.209,0.43662998116771645,Mono,MITD1
1.319409213890417e-5,0.4859873277954876,-0.2811993013657574,0.178,0.185,0.44250346215456804,Mono,NDUFS3
1.4184707331182267e-5,0.48680253797067213,-0.27125939381821645,0.152,0.162,0.47572671447319087,Mono,KCNAB2
1.4547919429627386e-5,0.4826477454359212,-0.3220575358407748,0.369,0.338,0.4879081218308433,Mono,HAX1
1.5142291131609241e-5,0.4826982941482382,-0.3891476744111154,0.373,0.337,0.5078421599719107,Mono,EPC1
1.557155932247946e-5,0.4856749850449036,-0.2791606597741304,0.193,0.2,0.5222389565573161,Mono,TOMM22
1.6006926411635253e-5,0.48211934746220525,-0.48857640609935393,0.422,0.38,0.5368402979934231,Mono,IER2
1.968290418974727e-5,0.48100613380693913,-0.35282294924525304,0.609,0.503,0.660125240715744,Mono,SF3B1
2.1997182654839736e-5,0.484757405689851,-0.3387990624999654,0.251,0.247,0.7377415118780151,Mono,NARF
2.3952199462615282e-5,0.5133452242475622,-1.6933294051992378,0.229,0.176,0.8033088655771913,Mono,CCL22
2.8901792835241594e-5,0.4844804485449063,-0.33887722273732135,0.283,0.27,0.9693083281083326,Mono,KRR1
3.107366232535596e-5,0.48712736887205976,-0.2607730627471369,0.158,0.168,1,Mono,FAM208A
3.320247254017946e-5,0.4835396410284233,-0.36885516811527985,0.362,0.328,1,Mono,BAG1
3.443059313797604e-5,0.48366710121066697,-0.41694163738416845,0.341,0.323,1,Mono,PRDM1
3.776834457419966e-5,0.4868670600831576,-0.26904693444750255,0.171,0.181,1,Mono,PLEKHA1
3.87893005788625e-5,0.4851341843180363,-0.2976030825387319,0.256,0.251,1,Mono,LSM4
3.901113298527935e-5,0.48631870752468337,-0.2836924649311585,0.196,0.202,1,Mono,TMEM87A
5.532494338695624e-5,0.4876324340303596,-0.2514800685837607,0.156,0.165,1,Mono,CIAO1
5.856970126371325e-5,0.4850037201477876,-0.3199075041412339,0.288,0.274,1,Mono,TMEM14C
6.298295120459438e-5,0.48410939574558576,-0.3179962766409694,0.35,0.33,1,Mono,COX20
6.499159520885948e-5,0.4856791100864033,-0.30895911015167254,0.25,0.245,1,Mono,CTCF
6.796984304881897e-5,0.48233358756660955,-0.2832050634869101,0.604,0.495,1,Mono,SUMO1
6.982593542834281e-5,0.484272136879483,-0.4036892416346991,0.354,0.326,1,Mono,LUZP1
7.333769973286989e-5,0.48588684741075316,-0.30007775620268395,0.244,0.241,1,Mono,RNF115
7.655640088407556e-5,0.4830305370635079,-0.34337858601413374,0.497,0.431,1,Mono,PET100
7.770217545325224e-5,0.48871426656009465,-0.2591802527650554,0.129,0.139,1,Mono,CDKN2AIP
8.285167409683396e-5,0.4874167379797065,-0.25283835012802625,0.174,0.183,1,Mono,STARD7
9.906208744662215e-5,0.48564726429717575,-0.2806153984920174,0.274,0.265,1,Mono,SNRPC
1.0237829819595212e-4,0.48417940842477614,-0.3133080427868551,0.399,0.357,1,Mono,TUFM
1.029147649861155e-4,0.48817556309910043,-0.26836322518411887,0.154,0.162,1,Mono,SACM1L
1.205013095058931e-4,0.48736355952203725,-0.26448065104086105,0.192,0.196,1,Mono,CBX1
1.2218493326020044e-4,0.4830298689524633,-0.28810618752556616,0.593,0.486,1,Mono,UBE2I
1.3876284892411282e-4,0.48702244027431785,-0.2926010682344477,0.215,0.214,1,Mono,SIRT7
2.028207093808108e-4,0.48845124011649227,-0.2747358115504993,0.165,0.17,1,Mono,VCPIP1
2.0596654087040272e-4,0.48573555626012155,-0.3270936723094867,0.318,0.299,1,Mono,NMT1
2.0963443641707323e-4,0.4876116187712231,-0.2950151473315995,0.204,0.204,1,Mono,HELZ
2.3266780545242976e-4,0.48462823922902476,-0.3496000473038412,0.451,0.389,1,Mono,VPS4B
2.4779939553587954e-4,0.4871035713929472,-0.27932410873651875,0.237,0.233,1,Mono,DDRGK1
2.676530927419513e-4,0.4833662662123487,-0.26305716665501455,0.706,0.574,1,Mono,NDUFA1
2.759951300658418e-4,0.4884233117352568,-0.2660469341609738,0.177,0.181,1,Mono,IFT20
2.8717544564741586e-4,0.4864431427881248,-0.31400461832551996,0.29,0.275,1,Mono,BAZ1B
2.935842988825383e-4,0.4884901002344562,-0.2812021798277336,0.176,0.18,1,Mono,TNRC6A
3.1105836053176223e-4,0.48454681173030795,-0.38890291365254925,0.496,0.429,1,Mono,BOD1L1
3.172590042726525e-4,0.4875750057836397,-0.2990658468187206,0.225,0.222,1,Mono,RBM26
3.340951887310765e-4,0.4883075870323518,-0.32745753411690587,0.195,0.191,1,Mono,RASAL3
3.385308988246554e-4,0.48376270304520474,-0.2695597713329483,0.663,0.551,1,Mono,TRMT112
3.504840427800963e-4,0.4873438251292649,-0.3067770164111547,0.243,0.237,1,Mono,CCPG1
3.5093489296093204e-4,0.4835652151135968,-0.25001410313619,0.733,0.601,1,Mono,NDUFA13
5.562807838562367e-4,0.4882386393121197,-0.2593577174105059,0.217,0.214,1,Mono,TPGS1
5.593246340799237e-4,0.48900047093121435,-0.2579676513193881,0.177,0.181,1,Mono,HBS1L
5.598717507128686e-4,0.5138520995011985,-0.32860617756157207,0.443,0.34,1,Mono,SYAP1
6.316516809852512e-4,0.48824136199021123,-0.2850552191997014,0.22,0.22,1,Mono,APMAP
6.708084796089265e-4,0.4884865863722329,-0.28235748362219293,0.212,0.211,1,Mono,NT5C
6.810553965201362e-4,0.4881805061161522,-0.3163618882227713,0.236,0.226,1,Mono,CDK11A
6.893460411268752e-4,0.48642134545598664,-0.29482734951885725,0.375,0.338,1,Mono,ALKBH7
7.390121000263824e-4,0.4876714934095124,-0.28929980862409077,0.27,0.258,1,Mono,CAND1
7.900654335086943e-4,0.486062340423498,-0.3252287783699107,0.446,0.382,1,Mono,MED10
8.419197725660887e-4,0.4854794637709946,-0.2773296323009562,0.543,0.454,1,Mono,ATP5PO
0.0010052938231007794,0.4893044262927697,-0.2521192562176629,0.19,0.19,1,Mono,RNPEPL1
0.0010538440449243249,0.49001166202061297,-0.2716943142770096,0.159,0.163,1,Mono,ELK4
0.001159139839734843,0.4897183018285682,-0.28069263895981095,0.177,0.178,1,Mono,CYP20A1
0.0011685477791128199,0.48908365159349937,-0.25480197231007295,0.209,0.207,1,Mono,SNX17
0.0011766850303966195,0.48641479495371476,-0.30762571856987386,0.445,0.393,1,Mono,HMGN2
0.0013528913894556118,0.4890611258696208,-0.2766184916188336,0.22,0.215,1,Mono,PHF10
0.0013714302558670828,0.48882324317400283,-0.29100764187891004,0.236,0.229,1,Mono,NUTM2B-AS1
0.0014106692186179844,0.48832554481906315,-0.3292143569828064,0.278,0.259,1,Mono,SLBP
0.0014319804711129904,0.48986294200910163,-0.25938141019399824,0.178,0.18,1,Mono,MAN1A2
0.0015322083583826044,0.5136615195698775,-0.25160441635222397,0.583,0.437,1,Mono,BAX
0.001891998932594013,0.48940331007629856,-0.273153951214723,0.221,0.215,1,Mono,NDUFA10
0.0019108740499654002,0.48781849960735413,-0.31086461061254567,0.352,0.318,1,Mono,REST
0.002004045495503151,0.4887362765491317,-0.32945953319830024,0.272,0.257,1,Mono,RIF1
0.002216709464129945,0.4898388715923944,-0.29104993693462095,0.204,0.201,1,Mono,ZNF800
0.0022306099359483207,0.4880958167620096,-0.3359360436870096,0.345,0.31,1,Mono,AP2B1
0.0025121789451891057,0.4886028611364867,-0.3029913087003985,0.303,0.282,1,Mono,HSPA9
0.002859607560549238,0.4902823709039964,-0.3011706734316509,0.194,0.191,1,Mono,YAF2
0.002942280041160445,0.4880675786049765,-0.32186058129147044,0.381,0.341,1,Mono,FRG1
0.003010370068025323,0.48855635290524896,-0.3460359567989584,0.335,0.301,1,Mono,RBM6
0.003051917257605544,0.4882966117595652,-0.2990951278919597,0.364,0.324,1,Mono,CCT7
0.003073370103977137,0.48878250933107914,-0.38777632504265425,0.314,0.286,1,Mono,LAT
0.003487732443622631,0.48766602042467705,-0.33373750905242994,0.472,0.405,1,Mono,C4orf48
0.003583855114432835,0.4904312198492181,-0.2770092371295961,0.198,0.195,1,Mono,OGT
0.0037610344639399896,0.5108271513958866,-0.2827627293213947,0.355,0.274,1,Mono,LGALS8
0.0038041660416599818,0.4898076093537911,-0.267262615877994,0.245,0.234,1,Mono,PHAX
0.003890915072070531,0.48721819848485043,-0.2936192011039882,0.589,0.491,1,Mono,NDUFC2
0.005190706932490378,0.5110693625803525,-0.25952761915611344,0.421,0.325,1,Mono,DIAPH1
0.005247205798276128,0.4898272307202589,-0.32140286688529407,0.277,0.256,1,Mono,MSL3
0.005504664680257314,0.49153867083741654,-0.2565991109583692,0.162,0.162,1,Mono,CALCOCO1
0.005804019232172353,0.48831602214359787,-0.34295023278505465,0.48,0.41,1,Mono,TAF7
0.006033665804447577,0.49047103106260403,-0.27621519060817395,0.235,0.225,1,Mono,POLE4
0.006525504258399553,0.4894567129121131,-0.25894750961416946,0.334,0.306,1,Mono,TMEM219
0.007172862537985577,0.49063233383212207,-0.3649718076222561,0.24,0.227,1,Mono,ARID5A
0.008293088028498773,0.49010052078954525,-0.32378978822455706,0.304,0.278,1,Mono,ILF3
0.00906134887314337,0.48897305074973335,-0.32770468850357604,0.483,0.406,1,Mono,SRSF4
0.009580637179394318,0.49214742549026785,-0.2686629699947087,0.161,0.16,1,Mono,CLCN3
0,0.9553806452366406,3.1055181872708113,0.997,0.615,0,InfMono,SAT1
0,0.9402478514937025,2.5889949747858916,0.983,0.431,0,InfMono,BNIP3L
0,0.9303771282566189,2.219504597139477,0.968,0.245,0,InfMono,NINJ1
0,0.929240338999233,2.7236488945244637,0.988,0.23,0,InfMono,C15orf48
0,0.9280634461436995,2.5354036906114974,0.991,0.282,0,InfMono,CXCL8
0,0.9275301140205099,2.1721600204737026,0.997,0.417,0,InfMono,NAMPT
0,0.9261803218890681,3.936394139073954,0.908,0.114,0,InfMono,G0S2
0,0.9230183923895754,1.9399373403738247,0.993,0.735,0,InfMono,PNRC1
0,0.9198852213913858,2.0537279131738986,1,0.985,0,InfMono,FTH1
0,0.9167429778335804,2.5520588365104366,0.981,0.348,0,InfMono,SOD2
0,0.9155575858295273,2.658368591752628,0.966,0.551,0,InfMono,HSP90B1
0,0.9104813673582111,2.4729312718638754,0.899,0.099,0,InfMono,IL1RN
0,0.9047996830549317,2.2179432837639466,0.997,0.345,0,InfMono,HLA-DRA
0,0.9039700521807615,2.2249657932604237,0.974,0.221,0,InfMono,HLA-DQA1
0,0.9038425192207927,2.563006150246043,0.919,0.171,0,InfMono,CD83
0,0.8979741456324174,2.1973061375753593,0.968,0.406,0,InfMono,REL
0,0.8968812487078462,2.1420460862567414,0.986,0.436,0,InfMono,HLA-DRB1
0,0.8941156834724313,1.7720296642399007,0.903,0.141,0,InfMono,VEGFA
0,0.8940823025037626,2.491032504924598,0.942,0.333,0,InfMono,SLC2A3
0,0.893561194942289,2.072682051455202,0.984,0.415,0,InfMono,HLA-DPB1
0,0.8889567953031792,3.8287219683278217,0.916,0.386,0,InfMono,HSPA5
0,0.8871465435078132,2.3510883999349956,0.832,0.082,0,InfMono,HILPDA
0,0.8845585774085808,1.7343426756068991,0.988,0.48,0,InfMono,NFKBIA
0,0.8833046012159763,1.5921679610327248,0.991,0.767,0,InfMono,LDHA
0,0.8810019018603743,1.6587437645346292,0.911,0.204,0,InfMono,P4HA1
0,0.8802401902993126,1.7373945912773807,0.964,0.488,0,InfMono,CALR
0,0.8795200774266801,1.8663796302408615,0.899,0.149,0,InfMono,IL4I1
0,0.8769033000582522,1.6296063471157358,0.964,0.496,0,InfMono,PDIA3
0,0.8759770300661248,1.5875361449590804,0.962,0.31,0,InfMono,NFKB1
0,0.8750140793531304,1.6789095606340902,0.988,0.547,0,InfMono,ANXA5
0,0.8735800591120001,1.7241204326605994,0.921,0.252,0,InfMono,SERPINB9
0,0.8728626092589992,2.79080701786057,0.814,0.081,0,InfMono,INHBA
0,0.8713644443679897,1.5662733580831254,0.982,0.243,0,InfMono,TYROBP
0,0.8707969292041684,1.8647258785186416,0.906,0.326,0,InfMono,MANF
0,0.8690343057083919,1.4283785904505577,0.992,0.508,0,InfMono,CD74
0,0.868755360558259,1.3916313259722022,0.93,0.158,0,InfMono,KYNU
0,0.8684538377859409,1.632488002898357,0.968,0.373,0,InfMono,HLA-DPA1
0,0.8648674117000559,1.6278804571229113,0.873,0.158,0,InfMono,CXCL16
0,0.8642525813261395,1.513047111617918,0.831,0.119,0,InfMono,FAM49A
0,0.8625477562617283,1.635826714517067,0.907,0.347,0,InfMono,PDIA6
0,0.8590266322014937,1.7043674432614146,0.984,0.627,0,InfMono,CSTB
0,0.8589241006688964,1.590339480054943,0.93,0.361,0,InfMono,P4HB
0,0.8568281318438857,3.051146370389152,0.765,0.065,0,InfMono,PTGS2
0,0.8537756148101462,1.9916049964639173,0.894,0.209,0,InfMono,IER3
0,0.853078100666856,2.124863092304514,0.948,0.409,0,InfMono,TIMP1
0,0.8526178450387821,1.3051028446195967,0.915,0.258,0,InfMono,ARL8B
0,0.8521308642321883,1.667427693356858,0.771,0.076,0,InfMono,BCAT1
0,0.8512304399537092,1.8595804081626457,0.863,0.247,0,InfMono,SDF2L1
0,0.8489483658082773,1.7194076428761806,0.869,0.24,0,InfMono,GADD45B
0,0.8477318548192054,1.36664699246512,0.823,0.119,0,InfMono,EPB41L3
0,0.8472525499820114,1.282160938169515,0.895,0.185,0,InfMono,ETS2
0,0.8454892193964781,1.2444376838940086,0.925,0.176,0,InfMono,MARCKS
0,0.8439690678836772,1.73727928016049,0.794,0.14,0,InfMono,PDIA4
0,0.8431565126994551,1.4155703976110692,0.875,0.225,0,InfMono,USP12
0,0.8420997125310763,1.4052846671715526,0.84,0.175,0,InfMono,ST8SIA4
0,0.8400385001577936,1.46333070505088,0.862,0.238,0,InfMono,DNAJC3
0,0.8382012980409005,1.8822078545606193,0.71,0.039,0,InfMono,SLAMF9
0,0.8381525088476804,1.6051101635256797,0.837,0.203,0,InfMono,OGFRL1
0,0.8377843648524045,1.4494970075576592,0.855,0.198,0,InfMono,ATP13A3
0,0.8373857456403959,1.4155667779883987,0.89,0.187,0,InfMono,BASP1
0,0.8361968920626079,1.5763622167214424,0.8,0.114,0,InfMono,PLAUR
0,0.8358056462840833,1.8109346463012146,0.776,0.122,0,InfMono,EGLN3
0,0.835197214896573,1.5549085524365869,0.913,0.309,0,InfMono,MAP4K4
0,0.8348196641450298,1.4421606498366475,0.885,0.27,0,InfMono,ERO1A
0,0.8348065108684093,1.3929708538120322,0.803,0.159,0,InfMono,DNAJB11
0,0.8334155879238497,1.6221520317291367,0.82,0.151,0,InfMono,BCL2A1
0,0.8330077659914241,1.3132449580644363,0.929,0.294,0,InfMono,HLA-DQB1
0,0.8329157704479893,1.9165212321172593,0.774,0.101,0,InfMono,CXCL2
0,0.8319447497653324,1.5138427761032478,0.821,0.171,0,InfMono,MXD1
0,0.8254349085710079,1.4236693527007278,0.803,0.13,0,InfMono,GPR157
0,0.8242250674435226,1.3151569890136026,0.775,0.126,0,InfMono,ALCAM
0,0.8240387721586891,1.6443939990460983,0.881,0.342,0,InfMono,SERPINB1
0,0.8234615652919821,1.5609928382728002,0.764,0.117,0,InfMono,TNFAIP2
0,0.8233408288365415,1.581204125290577,0.776,0.133,0,InfMono,ATF5
0,0.8229756046646395,1.444611938139476,0.702,0.069,0,InfMono,WARS
0,0.8227580039482344,1.8410576562951841,0.721,0.094,0,InfMono,ANKRD37
0,0.822649059357793,1.4346149330328328,0.897,0.338,0,InfMono,LITAF
0,0.8215574851483888,1.4582903991843337,0.724,0.092,0,InfMono,RNF144B
0,0.8207790496833276,1.5987887752480556,0.764,0.139,0,InfMono,NUCB2
0,0.819361827221246,1.6355160771464923,0.843,0.256,0,InfMono,CCR7
0,0.8180836024232001,1.7475451646008608,0.779,0.137,0,InfMono,LYZ
0,0.8171186324588603,1.7057852679464536,0.72,0.083,0,InfMono,C5AR1
0,0.8156823150554853,2.1406397360240654,0.738,0.133,0,InfMono,MIR155HG
0,0.8128634823917237,1.0987110968280678,0.849,0.222,0,InfMono,FOSL2
0,0.811319729559627,1.1995979729090398,0.799,0.148,0,InfMono,SLC7A11
0,0.810880285588276,1.133262935307621,0.81,0.181,0,InfMono,ARRDC3
0,0.8102885534797487,0.9929161244841226,0.805,0.144,0,InfMono,CSF2RA
0,0.8100169149237696,1.2288715420716136,0.876,0.318,0,InfMono,MYDGF
0,0.8096649460464131,1.030834649206087,0.823,0.186,0,InfMono,GRINA
0,0.808377191367018,1.1184661061041505,0.864,0.295,0,InfMono,KDELR2
0,0.8075859368219875,1.0238734205452018,0.741,0.122,0,InfMono,NECTIN2
0,0.8002918240337135,1.0144571526823132,0.864,0.287,0,InfMono,ARF4
0,0.7964853312119233,1.1432427648924413,0.783,0.159,0,InfMono,DUSP5
0,0.796357129858652,0.9430211975971282,0.763,0.153,0,InfMono,IFNGR2
0,0.7955770339639132,1.2054526579386915,0.686,0.098,0,InfMono,HYOU1
0,0.7925417192630633,0.9802680608994561,0.803,0.219,0,InfMono,MAP2K1
0,0.7920759722563308,1.2806359998416348,0.699,0.115,0,InfMono,NR4A3
0,0.7913373835856746,1.1993975770785383,0.783,0.189,0,InfMono,YBX3
0,0.7873082595084137,1.0269722330513307,0.706,0.134,0,InfMono,GNA12
0,0.7868170361632789,1.537508546130784,0.73,0.176,0,InfMono,INSIG1
0,0.7835592907249489,1.1029449208452304,0.784,0.224,0,InfMono,SNHG15
