CellType	gene_name	log2FoldChange_il23	log2FoldChange_il17	padj_il23	padj_il17	significant_il23	significant_il17	radar_gene	pv50_gene
Teff	GCHFR	-0.512	0.572	0.274	0.68	FALSE	FALSE	FALSE	FALSE
Teff	DNAJC17	0.061	0.17	0.976	0.908	FALSE	FALSE	FALSE	FALSE
Teff	ZFYVE19	-0.16	-0.121	0.875	0.948	FALSE	FALSE	FALSE	FALSE
Teff	SPINT1	0.062	0.498	0.988	0.812	FALSE	FALSE	FALSE	FALSE
Teff	VPS18	0.098	-0.133	0.964	0.953	FALSE	FALSE	FALSE	FALSE
Teff	INO80	0.091	-0.718	0.957	0.577	FALSE	FALSE	FALSE	FALSE
Teff	CHP1	0.208	-0.383	0.782	0.713	FALSE	FALSE	FALSE	FALSE
Teff	NUSAP1	-1.102	-0.187	0.06	0.894	FALSE	FALSE	FALSE	FALSE
Teff	NDUFAF1	0.057	-0.104	0.974	0.939	FALSE	FALSE	FALSE	FALSE
Teff	RTF1	0.213	0.321	0.725	0.822	FALSE	FALSE	FALSE	FALSE
Teff	LTK	0.273	-0.138	0.955	0.946	FALSE	FALSE	FALSE	FALSE
Teff	RPAP1	-0.276	0.025	0.842	0.99	FALSE	FALSE	FALSE	FALSE
Teff	MGA	0.078	-0.486	0.947	0.671	FALSE	FALSE	FALSE	FALSE
Teff	MAPKBP1	-0.105	-1.66	0.964	0.407	FALSE	FALSE	FALSE	FALSE
Teff	EHD4	-0.204	1.129	0.808	0.237	FALSE	FALSE	FALSE	FALSE
Teff	VPS39	-0.204	0.231	0.824	0.896	FALSE	FALSE	FALSE	FALSE
Teff	TMEM87A	0.183	0.359	0.73	0.734	FALSE	FALSE	FALSE	FALSE
Teff	GANC	0.019	-2.384	0.995	0.06	FALSE	FALSE	FALSE	FALSE
Teff	ZNF106	0.035	-0.113	0.985	0.93	FALSE	FALSE	FALSE	FALSE
Teff	SNAP23	0.079	-0.063	0.93	0.959	FALSE	FALSE	FALSE	FALSE
Teff	LRRC57	-0.022	0.343	0.992	0.746	FALSE	FALSE	FALSE	FALSE
Teff	HAUS2	-0.034	0.618	0.985	0.553	FALSE	FALSE	FALSE	FALSE
Teff	STARD9	-0.19	-2.636	0.904	0.137	FALSE	FALSE	FALSE	FALSE
Teff	CDAN1	-0.263	-1.691	0.887	0.303	FALSE	FALSE	FALSE	FALSE
Teff	TTBK2	-0.083	-0.831	0.969	0.47	FALSE	FALSE	FALSE	FALSE
Teff	UBR1	0.067	-0.761	0.957	0.454	FALSE	FALSE	FALSE	FALSE
Teff	TMEM62	-0.162	0.495	0.944	0.744	FALSE	FALSE	FALSE	FALSE
Teff	CCNDBP1	-0.119	-0.232	0.821	0.849	FALSE	FALSE	FALSE	FALSE
Teff	LCMT2	0.32	-1.342	0.887	0.456	FALSE	FALSE	FALSE	FALSE
Teff	ADAL	0.064	-0.24	0.981	0.873	FALSE	FALSE	FALSE	FALSE
Teff	ZSCAN29	-0.066	-0.903	0.981	0.622	FALSE	FALSE	FALSE	FALSE
Teff	TUBGCP4	-0.164	-0.432	0.904	0.734	FALSE	FALSE	FALSE	FALSE
Teff	TP53BP1	0.163	0.023	0.85	0.987	FALSE	FALSE	FALSE	FALSE
Teff	PPIP5K1	-0.058	-2.368	0.99	0.195	FALSE	FALSE	FALSE	FALSE
Teff	CATSPER2	0.186	-2.136	0.951	0.239	FALSE	FALSE	FALSE	FALSE
Teff	PDIA3	0.205	0.837	0.795	0.446	FALSE	FALSE	FALSE	FALSE
Teff	SERF2	0.175	1.164	0.673	0.278	FALSE	FALSE	FALSE	FALSE
Teff	HYPK	0.602	-1.369	0.475	0.455	FALSE	FALSE	FALSE	FALSE
Teff	MFAP1	-0.056	0.453	0.939	0.718	FALSE	FALSE	FALSE	FALSE
Teff	WDR76	0.317	-0.537	0.709	0.738	FALSE	FALSE	FALSE	FALSE
Teff	CASC4	-0.057	-0.398	0.941	0.751	FALSE	FALSE	FALSE	FALSE
Teff	CTDSPL2	0.171	-0.541	0.653	0.676	FALSE	FALSE	FALSE	FALSE
Teff	EIF3J	0.232	-0.193	0.695	0.874	FALSE	FALSE	FALSE	FALSE
Teff	SPG11	-0.451	-0.829	0.358	0.478	FALSE	FALSE	FALSE	FALSE
Teff	PATL2	0.107	-1.482	0.968	0.314	FALSE	FALSE	FALSE	FALSE
Teff	B2M	-0.072	0.327	0.951	0.806	FALSE	FALSE	TRUE	FALSE
Teff	TRIM69	-0.103	-0.214	0.947	0.873	FALSE	FALSE	FALSE	FALSE
Teff	SORD	-0.876	-1.812	0.312	0.168	FALSE	FALSE	FALSE	FALSE
Teff	DUOX1	0.364	-3.062	0.933	0.089	FALSE	FALSE	FALSE	FALSE
Teff	SHF	-0.323	-2.985	0.887	0.095	FALSE	FALSE	FALSE	FALSE
Teff	SPATA5L1	-0.016	-0.056	0.997	0.978	FALSE	FALSE	FALSE	FALSE
Teff	C15orf48	-0.985	-1.016	0.719	0.655	FALSE	FALSE	FALSE	FALSE
Teff	SLC30A4	-0.148	-1.282	0.969	0.386	FALSE	FALSE	FALSE	FALSE
Teff	BLOC1S6	-0.029	0.211	0.985	0.879	FALSE	FALSE	FALSE	FALSE
Teff	MYEF2	-0.141	-0.302	0.933	0.841	FALSE	FALSE	FALSE	FALSE
Teff	DUT	-0.077	0.806	0.955	0.553	FALSE	FALSE	FALSE	FALSE
Teff	CEP152	-0.382	-1.865	0.569	0.19	FALSE	FALSE	FALSE	FALSE
Teff	EID1	-0.312	0.595	0.386	0.563	FALSE	FALSE	FALSE	FALSE
Teff	SECISBP2L	0.072	-0.818	0.947	0.484	FALSE	FALSE	FALSE	FALSE
Teff	COPS2	0.058	-0.133	0.959	0.928	FALSE	FALSE	FALSE	FALSE
Teff	GALK2	-0.588	-0.566	0.338	0.725	FALSE	FALSE	FALSE	FALSE
Teff	FAM227B	-0.449	-0.373	0.788	0.826	FALSE	FALSE	FALSE	FALSE
Teff	DTWD1	0	-0.467	1	0.752	FALSE	FALSE	FALSE	FALSE
Teff	ATP8B4	-1.416	-1.958	0.709	0.252	FALSE	FALSE	FALSE	FALSE
Teff	SLC27A2	-1.545	0.062	0.433	0.97	FALSE	FALSE	FALSE	FALSE
Teff	GABPB1	-0.445	-0.206	0.646	0.814	FALSE	FALSE	FALSE	FALSE
Teff	GABPB1-AS1	-0.959	-1.094	0.197	0.413	FALSE	FALSE	FALSE	TRUE
Teff	USP8	-0.205	-0.51	0.719	0.567	FALSE	FALSE	FALSE	FALSE
Teff	TRPM7	-0.055	-0.03	0.955	0.979	FALSE	FALSE	FALSE	FALSE
Teff	SPPL2A	0.104	0.334	0.888	0.749	FALSE	FALSE	FALSE	FALSE
Teff	AP4E1	0.08	-1.042	0.969	0.441	FALSE	FALSE	FALSE	FALSE
Teff	LYSMD2	0.228	0.086	0.798	0.961	FALSE	FALSE	FALSE	FALSE
Teff	TMOD2	0.421	-2.32	0.732	0.037	FALSE	TRUE	FALSE	FALSE
Teff	TMOD3	0.044	-0.339	0.968	0.764	FALSE	FALSE	FALSE	FALSE
Teff	LEO1	0.206	0.858	0.737	0.535	FALSE	FALSE	FALSE	FALSE
Teff	MAPK6	0.225	-1.763	0.67	0.132	FALSE	FALSE	FALSE	FALSE
Teff	GNB5	-0.193	0.194	0.785	0.886	FALSE	FALSE	FALSE	FALSE
Teff	MYO5A	0.065	-0.456	0.964	0.638	FALSE	FALSE	FALSE	FALSE
Teff	ARPP19	0.223	0.599	0.497	0.603	FALSE	FALSE	FALSE	FALSE
Teff	FAM214A	-0.128	-1.325	0.933	0.188	FALSE	FALSE	FALSE	FALSE
Teff	RSL24D1	0.161	0.035	0.735	0.981	FALSE	FALSE	FALSE	FALSE
Teff	RAB27A	-0.244	-0.685	0.639	0.486	FALSE	FALSE	FALSE	FALSE
Teff	PIGBOS1	-0.383	0.425	0.695	0.702	FALSE	FALSE	FALSE	FALSE
Teff	PIGB	-0.306	-1.113	0.848	0.479	FALSE	FALSE	FALSE	FALSE
Teff	CCPG1	-0.016	-1.847	0.995	0.16	FALSE	FALSE	FALSE	FALSE
Teff	NEDD4	0.316	-0.244	0.762	0.883	FALSE	FALSE	FALSE	FALSE
Teff	RFX7	-0.52	-1.001	0.349	0.451	FALSE	FALSE	FALSE	FALSE
Teff	ZNF280D	-0.071	-2.353	0.957	0.103	FALSE	FALSE	FALSE	FALSE
Teff	TCF12	-0.061	-0.175	0.969	0.874	FALSE	FALSE	FALSE	FALSE
Teff	POLR2M	0.114	-0.977	0.898	0.442	FALSE	FALSE	FALSE	FALSE
Teff	ADAM10	-0.127	-1.259	0.905	0.26	FALSE	FALSE	FALSE	FALSE
Teff	RNF111	0.175	-0.396	0.821	0.803	FALSE	FALSE	FALSE	FALSE
Teff	SLTM	-0.144	-0.087	0.784	0.932	FALSE	FALSE	FALSE	FALSE
Teff	MYO1E	-0.598	-4.16	0.893	0.026	FALSE	TRUE	FALSE	FALSE
Teff	GTF2A2	0.16	0.117	0.842	0.919	FALSE	FALSE	FALSE	FALSE
Teff	BNIP2	0.164	-0.566	0.755	0.635	FALSE	FALSE	FALSE	FALSE
Teff	ANXA2	0.279	0.876	0.568	0.475	FALSE	FALSE	FALSE	FALSE
Teff	ICE2	0.083	0.19	0.933	0.867	FALSE	FALSE	FALSE	FALSE
Teff	RORA-AS1	0.167	-2.509	0.972	0.167	FALSE	FALSE	FALSE	FALSE
Teff	RORA	-0.051	-0.038	0.968	0.974	FALSE	FALSE	FALSE	FALSE
Teff	VPS13C	-0.099	-1.257	0.87	0.185	FALSE	FALSE	FALSE	FALSE
Teff	C2CD4B	0.211	0.055	0.964	0.983	FALSE	FALSE	FALSE	FALSE
Teff	TPM1	0.274	-0.124	0.774	0.95	FALSE	FALSE	FALSE	FALSE
Teff	LACTB	-0.211	0.516	0.739	0.72	FALSE	FALSE	FALSE	FALSE
Teff	RPS27L	0.605	0.882	0.175	0.452	FALSE	FALSE	FALSE	FALSE
Teff	RAB8B	0.465	0.39	0.288	0.76	FALSE	FALSE	FALSE	FALSE
Teff	APH1B	-0.222	-0.313	0.826	0.782	FALSE	FALSE	FALSE	FALSE
Teff	USP3	-0.196	0.03	0.721	0.976	FALSE	FALSE	FALSE	FALSE
Teff	USP3-AS1	-0.051	-1.763	0.994	0.302	FALSE	FALSE	FALSE	FALSE
Teff	FBXL22	-0.246	-3.737	0.912	0.056	FALSE	FALSE	FALSE	FALSE
Teff	HERC1	-0.264	0.356	0.761	0.707	FALSE	FALSE	FALSE	FALSE
Teff	DAPK2	-0.754	-0.284	0.529	0.836	FALSE	FALSE	FALSE	TRUE
Teff	FAM96A	0.084	0.254	0.94	0.832	FALSE	FALSE	FALSE	FALSE
Teff	SNX1	0.053	0.204	0.969	0.861	FALSE	FALSE	FALSE	FALSE
Teff	PPIB	0.057	1.428	0.969	0.211	FALSE	FALSE	FALSE	FALSE
Teff	CSNK1G1	-0.241	-0.618	0.688	0.601	FALSE	FALSE	FALSE	FALSE
Teff	TRIP4	0.342	1.076	0.595	0.273	FALSE	FALSE	FALSE	FALSE
Teff	ZNF609	-0.282	-0.969	0.709	0.415	FALSE	FALSE	FALSE	FALSE
Teff	OAZ2	-0.075	0.372	0.955	0.681	FALSE	FALSE	FALSE	FALSE
Teff	PIF1	-1.27	-5.068	0.478	0.044	FALSE	TRUE	FALSE	FALSE
Teff	PLEKHO2	-0.073	0.645	0.969	0.605	FALSE	FALSE	FALSE	FALSE
Teff	ANKDD1A	-0.253	-2.478	0.938	0.125	FALSE	FALSE	FALSE	FALSE
Teff	SPG21	0.035	0.835	0.986	0.447	FALSE	FALSE	FALSE	FALSE
Teff	MTFMT	0.014	-0.911	0.997	0.578	FALSE	FALSE	FALSE	FALSE
Teff	UBAP1L	0.15	-1.312	0.951	0.464	FALSE	FALSE	FALSE	FALSE
Teff	PDCD7	-0.346	1.638	0.537	0.212	FALSE	FALSE	FALSE	FALSE
Teff	CLPX	-0.256	0.008	0.719	0.994	FALSE	FALSE	FALSE	FALSE
Teff	PARP16	0.355	0.342	0.656	0.805	FALSE	FALSE	FALSE	FALSE
Teff	DPP8	-0.126	-0.592	0.909	0.597	FALSE	FALSE	FALSE	FALSE
Teff	HACD3	-0.079	-0.194	0.919	0.859	FALSE	FALSE	FALSE	FALSE
Teff	DENND4A	0.116	-1.114	0.912	0.29	FALSE	FALSE	FALSE	FALSE
Teff	RAB11A	0.101	0.662	0.842	0.504	FALSE	FALSE	FALSE	FALSE
Teff	DIS3L	-0.563	-0.556	0.409	0.737	FALSE	FALSE	FALSE	FALSE
Teff	TIPIN	0.538	0.354	0.466	0.85	FALSE	FALSE	FALSE	FALSE
Teff	MAP2K1	-0.145	1.14	0.933	0.13	FALSE	FALSE	FALSE	FALSE
Teff	SNAPC5	0.193	0.435	0.812	0.696	FALSE	FALSE	FALSE	FALSE
Teff	RPL4	-0.164	0.467	0.803	0.594	FALSE	FALSE	FALSE	FALSE
Teff	ZWILCH	0.264	-1.709	0.815	0.261	FALSE	FALSE	FALSE	FALSE
Teff	SMAD3	0.373	0.602	0.736	0.633	FALSE	FALSE	FALSE	FALSE
Teff	AAGAB	0.306	0.647	0.66	0.608	FALSE	FALSE	FALSE	FALSE
Teff	IQCH-AS1	0.887	-3.742	0.372	0.029	FALSE	TRUE	FALSE	FALSE
Teff	C15orf61	-0.033	-0.131	0.986	0.943	FALSE	FALSE	FALSE	FALSE
Teff	MAP2K5	-0.494	-1.274	0.667	0.512	FALSE	FALSE	FALSE	FALSE
Teff	PIAS1	0.094	-0.472	0.926	0.705	FALSE	FALSE	FALSE	FALSE
Teff	CLN6	-0.196	-3.862	0.951	0.045	FALSE	TRUE	FALSE	FALSE
Teff	FEM1B	0.153	1.025	0.86	0.36	FALSE	FALSE	FALSE	FALSE
Teff	ANP32A	-0.197	0.151	0.687	0.871	FALSE	FALSE	FALSE	FALSE
Teff	GLCE	-0.167	0.824	0.939	0.527	FALSE	FALSE	FALSE	FALSE
Teff	RPLP1	0.141	0.551	0.906	0.669	FALSE	FALSE	FALSE	FALSE
Teff	TLE3	0.195	-0.913	0.775	0.522	FALSE	FALSE	FALSE	FALSE
Teff	MYO9A	-0.315	-1.372	0.775	0.143	FALSE	FALSE	FALSE	FALSE
Teff	SENP8	0.671	-0.121	0.742	0.952	FALSE	FALSE	FALSE	FALSE
Teff	PKM	0.092	1.692	0.93	0.119	FALSE	FALSE	FALSE	FALSE
Teff	PARP6	0.008	-0.576	0.998	0.637	FALSE	FALSE	FALSE	FALSE
Teff	HEXA	-0.35	-0.462	0.433	0.715	FALSE	FALSE	FALSE	FALSE
Teff	HEXA-AS1	-0.152	-5.142	0.973	0.03	FALSE	TRUE	FALSE	FALSE
Teff	ARIH1	0.026	-0.477	0.987	0.7	FALSE	FALSE	FALSE	FALSE
Teff	BBS4	-0.49	0.712	0.563	0.657	FALSE	FALSE	FALSE	FALSE
Teff	ADPGK	-0.43	0.929	0.281	0.45	FALSE	FALSE	FALSE	FALSE
Teff	ADPGK-AS1	-0.661	-2.446	0.8	0.255	FALSE	FALSE	FALSE	FALSE
Teff	NEO1	-0.155	-1.24	0.928	0.289	FALSE	FALSE	FALSE	FALSE
Teff	NPTN	0.064	-0.156	0.968	0.889	FALSE	FALSE	FALSE	FALSE
Teff	LOXL1-AS1	0.436	-0.188	0.713	0.895	FALSE	FALSE	FALSE	FALSE
Teff	LOXL1	0.481	1.292	0.8	0.434	FALSE	FALSE	FALSE	FALSE
Teff	PML	0.029	0.874	0.987	0.57	FALSE	FALSE	FALSE	FALSE
Teff	UBL7	0.034	1.069	0.987	0.396	FALSE	FALSE	FALSE	FALSE
Teff	UBL7-AS1	-0.252	1.502	0.772	0.315	FALSE	FALSE	FALSE	FALSE
Teff	ARID3B	-0.436	-0.621	0.617	0.75	FALSE	FALSE	FALSE	FALSE
Teff	CLK3	0.027	0.383	0.987	0.741	FALSE	FALSE	FALSE	FALSE
Teff	EDC3	-0.15	-0.827	0.933	0.581	FALSE	FALSE	FALSE	FALSE
Teff	CSK	0.048	1.429	0.964	0.301	FALSE	FALSE	FALSE	FALSE
Teff	ULK3	-0.325	1.515	0.746	0.275	FALSE	FALSE	FALSE	FALSE
Teff	SCAMP2	-0.04	0.594	0.969	0.64	FALSE	FALSE	FALSE	FALSE
Teff	MPI	0.115	-0.243	0.964	0.885	FALSE	FALSE	FALSE	FALSE
Teff	FAM219B	-0.211	-0.044	0.752	0.98	FALSE	FALSE	FALSE	FALSE
Teff	COX5A	-0.051	0.528	0.953	0.707	FALSE	FALSE	FALSE	FALSE
Teff	RPP25	-0.197	-0.003	0.917	0.999	FALSE	FALSE	FALSE	FALSE
Teff	PPCDC	-0.34	-0.326	0.845	0.853	FALSE	FALSE	FALSE	FALSE
Teff	C15orf39	-0.086	-2.125	0.964	0.302	FALSE	FALSE	FALSE	FALSE
Teff	COMMD4	-0.406	0.455	0.639	0.751	FALSE	FALSE	FALSE	FALSE
Teff	NEIL1	-0.263	-1.659	0.936	0.294	FALSE	FALSE	FALSE	FALSE
Teff	MAN2C1	-0.034	-0.317	0.993	0.877	FALSE	FALSE	FALSE	FALSE
Teff	SIN3A	0.098	-0.104	0.887	0.937	FALSE	FALSE	FALSE	FALSE
Teff	PTPN9	0.091	0.841	0.951	0.599	FALSE	FALSE	FALSE	FALSE
Teff	SNUPN	0.192	-0.294	0.888	0.78	FALSE	FALSE	FALSE	FALSE
Teff	IMP3	-0.021	1.074	0.986	0.383	FALSE	FALSE	FALSE	FALSE
Teff	SNX33	-0.525	1.015	0.82	0.621	FALSE	FALSE	FALSE	FALSE
Teff	UBE2Q2	-0.169	0.478	0.842	0.637	FALSE	FALSE	FALSE	FALSE
Teff	FBXO22	0.093	-0.088	0.912	0.942	FALSE	FALSE	FALSE	FALSE
Teff	ETFA	0.014	-0.308	0.996	0.772	FALSE	FALSE	FALSE	FALSE
Teff	SCAPER	0.033	-0.34	0.992	0.808	FALSE	FALSE	FALSE	FALSE
Teff	RCN2	-0.08	-0.103	0.951	0.919	FALSE	FALSE	FALSE	FALSE
Teff	PSTPIP1	-0.228	1.711	0.788	0.188	FALSE	FALSE	FALSE	FALSE
Teff	TSPAN3	0.137	-0.322	0.929	0.805	FALSE	FALSE	FALSE	FALSE
Teff	PEAK1	-0.076	-2.883	0.986	0.058	FALSE	FALSE	FALSE	FALSE
Teff	HMG20A	0.251	-0.526	0.782	0.732	FALSE	FALSE	FALSE	FALSE
Teff	TBC1D2B	-0.64	-0.014	0.015	0.991	TRUE	FALSE	FALSE	FALSE
Teff	CIB2	0.067	-2.841	0.99	0.108	FALSE	FALSE	FALSE	FALSE
Teff	IDH3A	0.345	-0.034	0.618	0.976	FALSE	FALSE	FALSE	FALSE
Teff	DNAJA4	1.235	1.1	0.358	0.446	FALSE	FALSE	FALSE	FALSE
Teff	WDR61	0.401	0.448	0.456	0.691	FALSE	FALSE	FALSE	FALSE
Teff	IREB2	-0.176	-0.901	0.782	0.433	FALSE	FALSE	FALSE	FALSE
Teff	PSMA4	0.25	0.264	0.67	0.844	FALSE	FALSE	FALSE	FALSE
Teff	CHRNA5	-0.26	0.539	0.922	0.796	FALSE	FALSE	FALSE	FALSE
Teff	MORF4L1	0.193	0.539	0.668	0.639	FALSE	FALSE	FALSE	FALSE
Teff	CTSH	-0.389	1.145	0.74	0.343	FALSE	FALSE	FALSE	TRUE
Teff	TMED3	-0.396	0.056	0.471	0.969	FALSE	FALSE	FALSE	FALSE
Teff	MTHFS	0.274	0.755	0.719	0.581	FALSE	FALSE	FALSE	FALSE
Teff	ST20	-0.199	0.408	0.848	0.744	FALSE	FALSE	FALSE	FALSE
Teff	ST20-AS1	-0.14	-1.655	0.969	0.37	FALSE	FALSE	FALSE	FALSE
Teff	BCL2A1	-0.629	-1.895	0.719	0.245	FALSE	FALSE	FALSE	FALSE
Teff	ZFAND6	0.143	-0.124	0.819	0.91	FALSE	FALSE	FALSE	FALSE
Teff	FAH	-0.191	-1.224	0.957	0.376	FALSE	FALSE	FALSE	FALSE
Teff	ABHD17C	0.296	0.294	0.916	0.883	FALSE	FALSE	FALSE	FALSE
Teff	IL16	0.351	1.379	0.602	0.19	FALSE	FALSE	FALSE	FALSE
Teff	STARD5	0.151	0.158	0.955	0.933	FALSE	FALSE	FALSE	FALSE
Teff	EFL1	-0.322	0.367	0.781	0.719	FALSE	FALSE	FALSE	FALSE
Teff	GOLGA6L9	0.346	-1.34	0.895	0.372	FALSE	FALSE	FALSE	FALSE
Teff	RPS17	0.81	0.711	0.175	0.493	FALSE	FALSE	FALSE	FALSE
Teff	SNHG21	0.046	1.278	0.987	0.404	FALSE	FALSE	FALSE	FALSE
Teff	FSD2	-0.127	-4.247	0.978	0.038	FALSE	TRUE	FALSE	FALSE
Teff	WHAMM	0.046	-0.394	0.98	0.783	FALSE	FALSE	FALSE	FALSE
Teff	HOMER2	0.483	-4.476	0.745	0.023	FALSE	TRUE	FALSE	FALSE
Teff	C15orf40	-0.011	0.115	0.995	0.907	FALSE	FALSE	FALSE	FALSE
Teff	BTBD1	0.008	0.178	0.997	0.895	FALSE	FALSE	FALSE	FALSE
Teff	GOLGA6L4	-0.133	-2.25	0.98	0.182	FALSE	FALSE	FALSE	FALSE
Teff	ZSCAN2	0.173	-2.929	0.933	0.067	FALSE	FALSE	FALSE	FALSE
Teff	WDR73	0.04	0.239	0.986	0.897	FALSE	FALSE	FALSE	FALSE
Teff	NMB	-0.483	1.877	0.849	0.223	FALSE	FALSE	FALSE	FALSE
Teff	SEC11A	-0.293	0.677	0.386	0.509	FALSE	FALSE	FALSE	FALSE
Teff	ZNF592	0.181	-0.148	0.824	0.926	FALSE	FALSE	FALSE	FALSE
Teff	PDE8A	0.297	-0.481	0.858	0.756	FALSE	FALSE	FALSE	FALSE
Teff	AKAP13	-0.123	0.264	0.928	0.797	FALSE	FALSE	FALSE	FALSE
Teff	KLHL25	-0.231	-1.95	0.93	0.259	FALSE	FALSE	FALSE	FALSE
Teff	MRPL46	0.172	-0.542	0.844	0.601	FALSE	FALSE	FALSE	FALSE
Teff	MRPS11	-0.097	0.296	0.893	0.802	FALSE	FALSE	FALSE	FALSE
Teff	DET1	0.043	-1.367	0.995	0.304	FALSE	FALSE	FALSE	FALSE
Teff	AEN	-0.134	0.634	0.959	0.66	FALSE	FALSE	FALSE	FALSE
Teff	ISG20	-0.475	0.424	0.627	0.747	FALSE	FALSE	FALSE	FALSE
Teff	HAPLN3	-0.986	-0.447	0.061	0.813	FALSE	FALSE	FALSE	FALSE
Teff	MFGE8	-0.246	-1.119	0.9	0.549	FALSE	FALSE	FALSE	FALSE
Teff	ABHD2	0.209	-0.142	0.824	0.931	FALSE	FALSE	FALSE	FALSE
Teff	FANCI	-0.12	-1.593	0.954	0.204	FALSE	FALSE	FALSE	FALSE
Teff	POLG	-0.174	0.858	0.819	0.524	FALSE	FALSE	FALSE	FALSE
Teff	PEX11A	0.272	-1.788	0.9	0.422	FALSE	FALSE	FALSE	FALSE
Teff	AP3S2	-0.225	-1.909	0.827	0.255	FALSE	FALSE	FALSE	FALSE
Teff	ZNF710	-0.35	-4.251	0.9	0.049	FALSE	TRUE	FALSE	FALSE
Teff	IDH2	-0.039	0.991	0.987	0.484	FALSE	FALSE	FALSE	FALSE
Teff	SEMA4B	-0.178	0.358	0.944	0.854	FALSE	FALSE	FALSE	FALSE
Teff	CIB1	0.026	0.666	0.987	0.605	FALSE	FALSE	FALSE	FALSE
Teff	NGRN	0.637	0.739	0.111	0.579	FALSE	FALSE	FALSE	FALSE
Teff	IQGAP1	0.003	0.242	0.999	0.823	FALSE	FALSE	FALSE	FALSE
Teff	CRTC3	-0.355	0.193	0.652	0.862	FALSE	FALSE	FALSE	FALSE
Teff	BLM	-0.566	-0.509	0.629	0.683	FALSE	FALSE	FALSE	FALSE
Teff	FURIN	-0.642	1.806	0.361	0.153	FALSE	FALSE	FALSE	FALSE
Teff	FES	-2.052	-0.313	0.041	0.871	TRUE	FALSE	FALSE	FALSE
Teff	MAN2A2	-0.391	0.068	0.49	0.973	FALSE	FALSE	FALSE	FALSE
Teff	HDDC3	0.05	0.358	0.969	0.808	FALSE	FALSE	FALSE	FALSE
Teff	UNC45A	-0.251	0.945	0.627	0.425	FALSE	FALSE	FALSE	FALSE
Teff	RCCD1	-0.209	-3.227	0.929	0.134	FALSE	FALSE	FALSE	FALSE
Teff	PRC1	0.053	0.692	0.99	0.57	FALSE	FALSE	FALSE	FALSE
Teff	VPS33B	0.274	-0.078	0.86	0.962	FALSE	FALSE	FALSE	FALSE
Teff	SLCO3A1	0.66	0.016	0.264	0.991	FALSE	FALSE	FALSE	FALSE
Teff	FAM174B	0.341	-2.156	0.901	0.23	FALSE	FALSE	FALSE	FALSE
Teff	CHD2	0.025	0.008	0.987	0.995	FALSE	FALSE	FALSE	FALSE
Teff	MCTP2	0.17	-1.809	0.951	0.31	FALSE	FALSE	FALSE	FALSE
Teff	IGF1R	0.847	-3.303	0.557	0.064	FALSE	FALSE	FALSE	FALSE
Teff	SYNM	-0.427	-5.108	0.883	0.022	FALSE	TRUE	FALSE	FALSE
Teff	LRRC28	-0.867	-1.638	0.323	0.235	FALSE	FALSE	FALSE	FALSE
Teff	MEF2A	0.067	-0.817	0.969	0.593	FALSE	FALSE	FALSE	FALSE
Teff	LYSMD4	0.066	0.373	0.987	0.832	FALSE	FALSE	FALSE	FALSE
Teff	LINS1	-0.216	-0.154	0.815	0.904	FALSE	FALSE	FALSE	FALSE
Teff	ASB7	0.024	-0.784	0.991	0.522	FALSE	FALSE	FALSE	FALSE
Teff	CHSY1	-0.045	-0.329	0.987	0.788	FALSE	FALSE	FALSE	FALSE
Teff	SNRPA1	0.208	-0.315	0.728	0.793	FALSE	FALSE	FALSE	FALSE
Teff	TM2D3	-0.102	-0.416	0.916	0.686	FALSE	FALSE	FALSE	FALSE
Teff	TARSL2	-0.454	-0.81	0.435	0.451	FALSE	FALSE	FALSE	FALSE
Teff	POLR3K	-0.127	0.719	0.859	0.531	FALSE	FALSE	FALSE	FALSE
Teff	SNRNP25	0.186	-0.882	0.864	0.559	FALSE	FALSE	FALSE	FALSE
Teff	MPG	-0.195	1.457	0.796	0.364	FALSE	FALSE	FALSE	FALSE
Teff	NPRL3	-0.196	-1.024	0.875	0.481	FALSE	FALSE	FALSE	FALSE
Teff	HBA2	1.013	4.332	0.916	0.089	FALSE	FALSE	FALSE	FALSE
Teff	HBA1	1.011	-3.192	0.93	0.277	FALSE	FALSE	FALSE	FALSE
Teff	LUC7L	-0.014	0.247	0.994	0.854	FALSE	FALSE	FALSE	FALSE
Teff	FAM234A	0.664	-0.617	0.386	0.75	FALSE	FALSE	FALSE	FALSE
Teff	AXIN1	-0.081	-2.885	0.964	0.069	FALSE	FALSE	FALSE	FALSE
Teff	MRPL28	-0.045	1.094	0.973	0.432	FALSE	FALSE	FALSE	FALSE
Teff	TMEM8A	-0.004	0.987	0.999	0.525	FALSE	FALSE	FALSE	FALSE
Teff	NME4	0.306	0.42	0.888	0.821	FALSE	FALSE	FALSE	FALSE
Teff	DECR2	0.426	-0.821	0.848	0.728	FALSE	FALSE	FALSE	FALSE
Teff	RAB11FIP3	-0.499	-1.953	0.655	0.216	FALSE	FALSE	FALSE	FALSE
Teff	CAPN15	-0.095	-0.149	0.955	0.939	FALSE	FALSE	FALSE	FALSE
Teff	PIGQ	0.43	-1.01	0.741	0.576	FALSE	FALSE	FALSE	FALSE
Teff	RAB40C	-0.062	-0.113	0.986	0.951	FALSE	FALSE	FALSE	FALSE
Teff	MCRIP2	-0.201	0.99	0.845	0.558	FALSE	FALSE	FALSE	FALSE
Teff	WDR90	-0.111	0.199	0.983	0.925	FALSE	FALSE	FALSE	FALSE
